port1,port2,port3,port4
-6.56,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.55,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.61,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.61,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.61,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.61,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.57,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-6.59,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.62,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.40,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.35,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.35,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.39,0.00,0.00,0.00
-6.38,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.37,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.24,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
